date,source_region,cmd_code,cmd_desc,import_value_usd,net_weight_kg
9/1/22,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,124257112,27232190
9/1/22,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",461222,107404
9/1/22,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2516866,428196
9/1/22,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,51562578,7631570
9/1/22,New Zealand,0406,Cheese and curd,32708035,6070690
10/1/22,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",40226452,27811301
10/1/22,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,46267560,10305200
10/1/22,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",1772349,926766
10/1/22,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",41181399,18235663.63
10/1/22,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,5511796,672171
10/1/22,EU-27,0406,Cheese and curd,12536156,1910821
10/1/22,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",89529684,33275880
10/1/22,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,124503154,28450492
10/1/22,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",559085,128000
10/1/22,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2122633,538550
10/1/22,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,63800354,9386110
10/1/22,New Zealand,0406,Cheese and curd,31153332,6130809
11/1/22,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",61043235,43420429
11/1/22,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,32025989,7611908
11/1/22,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",4343494,2648357
11/1/22,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",47954348,21572030
11/1/22,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,8027544,936719
11/1/22,EU-27,0406,Cheese and curd,17683591,2563356
11/1/22,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",65889228,29928480
11/1/22,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,158577628,39168700
11/1/22,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",358994,87804
11/1/22,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",3122538,446759
11/1/22,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,60748158,9393130
11/1/22,New Zealand,0406,Cheese and curd,25991910,4937447
12/1/22,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",52065347,33180888
12/1/22,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,42663678,9292695
12/1/22,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2292417,1339828
12/1/22,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",50920354,22656902.78
12/1/22,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,5586320,613136
12/1/22,EU-27,0406,Cheese and curd,11201870,1474153
12/1/22,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",78604023,30526600
12/1/22,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,169905175,42807856
12/1/22,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",470958,126367
12/1/22,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2522498,403712
12/1/22,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,71018781,10282040
12/1/22,New Zealand,0406,Cheese and curd,42648420,7900507
1/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",42606577,26879716
1/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,31934806,6964473
1/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",1522946,916388
1/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",49861986,21975525
1/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,7089622,759904
1/1/23,EU-27,0406,Cheese and curd,13912076,1916372
1/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",72461357,31378300
1/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,238401972,61109597
1/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",467142,132183
1/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2338264,334399
1/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,75263212,11756930
1/1/23,New Zealand,0406,Cheese and curd,49705691,9383776
2/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",36390903,22870774
2/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,37563151,8883349
2/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2600209,1413084
2/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",41027063,19519692
2/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,5500736,618273
2/1/23,EU-27,0406,Cheese and curd,12028592,1530981
2/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",53092064,20581730
2/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,255373414,67846275
2/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",348674,105587
2/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",5161461,919953
2/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,47156299,7620320
2/1/23,New Zealand,0406,Cheese and curd,48480225,9172479
3/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",44046124,24090723
3/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,40890778,11480176
3/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",3370184,1584581
3/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",40134026,19831731
3/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,9536260,1162921
3/1/23,EU-27,0406,Cheese and curd,15784658,1959164
3/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",92933218,30787280
3/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,195000328,53626911
3/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",950610,311441
3/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",3719321,773914
3/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,77949206,11688710
3/1/23,New Zealand,0406,Cheese and curd,55381570,10361325
4/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",51639149,30584275
4/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,36370139,9473298
4/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",4471055,2018646
4/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",35119521,18551039
4/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,8566456,1012286
4/1/23,EU-27,0406,Cheese and curd,16987774,2304432
4/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",68052644,27324560
4/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,172259482,49175445
4/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",792495,259454
4/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2062680,743462
4/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,48622877,8152580
4/1/23,New Zealand,0406,Cheese and curd,37221717,7137440
5/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",60162487,36789625
5/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,47712180,13024957
5/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",4214165,1866269
5/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",38161806,18090768
5/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,11913244,1555660
5/1/23,EU-27,0406,Cheese and curd,19467044,2820460
5/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",59271726,25613650
5/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,201932843,57768000
5/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",159941,55158
5/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1889526,650307
5/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,44370445,6983220
5/1/23,New Zealand,0406,Cheese and curd,54598065,10299844
6/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",75147555,42590788.8
6/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,40401718,11926568
6/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",4947064,2391118
6/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",45393725,19411552
6/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,14109759,2107102
6/1/23,EU-27,0406,Cheese and curd,19642853,3244115
6/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",71234186,31404620
6/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,184649816,53384455
6/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",1579278,556373
6/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",3516679,1033218
6/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,64434501,9963000
6/1/23,New Zealand,0406,Cheese and curd,55470530,10837340
7/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",61971343,38630360
7/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,35422944,9641587
7/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",4481555,2201035
7/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",44764314,20229000
7/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,9852574,1429423
7/1/23,EU-27,0406,Cheese and curd,21437182,3686031
7/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",37275778,18135620
7/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,192625341,57438411
7/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",354047,128013
7/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1730389,622869
7/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,66585055,11734230
7/1/23,New Zealand,0406,Cheese and curd,47372253,9066836
8/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",64982286,38723872
8/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,20420555,5939579
8/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2953062,1389768
8/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",40407015,20143125
8/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,13075741,1883917
8/1/23,EU-27,0406,Cheese and curd,20145670,3389470
8/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",44374269,20517860
8/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,113222283,33200710
8/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",418773,152915
8/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2323887,835823
8/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,72540320,12120120
8/1/23,New Zealand,0406,Cheese and curd,60596057,11344487
9/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",60230356,35610212
9/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,26526596,7294653
9/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",3837602,1857160
9/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",29597368,15362133
9/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,7259870,961258
9/1/23,EU-27,0406,Cheese and curd,16467422,2756957
9/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",75738611,29078620
9/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,76126377,21587937
9/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",220740,80254
9/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1764363,1187368
9/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,59231740,9354070
9/1/23,New Zealand,0406,Cheese and curd,33638194,6386559
10/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",46232593,30563403
10/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,23991918,6943106
10/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2628741,1374094
10/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",30261853,16890429
10/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,7280413,1064227
10/1/23,EU-27,0406,Cheese and curd,16758255,2945357
10/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",70502867,31925675
10/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,86381713,25893087
10/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",341859,132612
10/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1568270,901488
10/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,40909355,6711180
10/1/23,New Zealand,0406,Cheese and curd,20465045,4206940
11/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",46277572,31976071
11/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,17296437,4065259
11/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",1366777,763150
11/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",30448993,19506473
11/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,6500297,899361
11/1/23,EU-27,0406,Cheese and curd,20612071,3475192
11/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",72079589,27524240
11/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,94105985,30311400
11/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",584310,233879
11/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1050402,507286
11/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,37640352,6105960
11/1/23,New Zealand,0406,Cheese and curd,45327997,9292840
12/1/23,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",48644867,34165650
12/1/23,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,17497554,4111106
12/1/23,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",1237711,521899
12/1/23,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",30555462,18023157
12/1/23,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,8048044,1020592
12/1/23,EU-27,0406,Cheese and curd,16577847,2525203
12/1/23,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",75220266,34015610
12/1/23,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,78210840,25651120
12/1/23,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",200712,81804
12/1/23,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1466011,739579
12/1/23,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,70652542,12032840
12/1/23,New Zealand,0406,Cheese and curd,43863649,9268313
1/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",35647515,21907861
1/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,15674857,3237212
1/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",1532242,651842
1/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",27934939,14080469
1/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,7516505,1026127
1/1/24,EU-27,0406,Cheese and curd,14364261,2048236
1/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",74966503,29167911
1/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,232235664,76713760
1/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",58288,24550
1/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2000744,1364791
1/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,53798107,8534220
1/1/24,New Zealand,0406,Cheese and curd,47977141,10131921
2/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",26065149,20117701
2/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,9887814,2403737
2/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",1835995,763587
2/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",24877776,14191221
2/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,4633127,645677
2/1/24,EU-27,0406,Cheese and curd,12435200,2170531
2/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",51831115,22174930
2/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,204701157,67985150
2/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",184288,76860
2/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2856019,1148512
2/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,52677557,8905310
2/1/24,New Zealand,0406,Cheese and curd,30161430,6407275
3/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",46735112,24370208
3/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,17301126,4276830
3/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2976569,1181612
3/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",30929413,15383643
3/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,11709205,1493432
3/1/24,EU-27,0406,Cheese and curd,16886934,2487324
3/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",72110176,27838420
3/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,151308369,47255643
3/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2211564,794875
3/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,56925310,9444300
3/1/24,New Zealand,0406,Cheese and curd,43322072,9067780
4/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",42715872,22367900
4/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,24338408,6552987
4/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2585413,1029192
4/1/24,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",34660833,15797973
4/1/24,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,11517410,1753588
4/1/24,EU-27,0406,Cheese and curd,23197253,3852781
4/1/24,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",72428647,31347359
4/1/24,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,155905786,46810501
4/1/24,New Zealand,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",167933,61191
4/1/24,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2590962,1473595
4/1/24,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,73236254,11721450
4/1/24,New Zealand,0406,Cheese and curd,38715310,8370928
5/1/24,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",38826690,21846561
5/1/24,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,18929732,4548414
5/1/24,EU-27,0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2963357,1121413
